Model,Accuracy,Precision,Recall,F1,dataset,ratio,sampler,seed,n_classes,nrows,nfeat
Decision Tree,0.9947619047619048,0.963683388201628,0.9518092867068086,0.95766364613582,unsw,0.6,corsmote,27,2,35000,40
Decision Tree,0.9943809523809524,0.9593380633510464,0.9501910606762388,0.9547151473117356,unsw,0.8,corsmote,27,2,35000,40
Decision Tree,0.9943809523809524,0.9593380633510464,0.9501910606762388,0.9547151473117356,unsw,1.0,corsmote,27,2,35000,40
Decision Tree,0.9955238095238096,0.9470444473834704,0.9863160027790644,0.9657896975206162,unsw,0.6,smote,27,2,35000,40
Decision Tree,0.9953333333333332,0.9446452307702896,0.986217577582214,0.9644304787311891,unsw,0.8,smote,27,2,35000,40
Decision Tree,0.9953333333333332,0.9456473752740592,0.9847962019453452,0.964333939968302,unsw,1.0,smote,27,2,35000,40
LightGBM,0.9963809523809524,0.9674202256350468,0.9753879110699396,0.9713678914511557,unsw,0.0,Original,27,2,35000,40
LightGBM,0.9958095238095238,0.9538773761865263,0.9821995136637331,0.9675771180352912,unsw,0.6,adasyn,27,2,35000,40
LightGBM,0.996,0.9564020381328072,0.9822979388605836,0.9689655172413794,unsw,0.8,adasyn,27,2,35000,40
LightGBM,0.9956190476190476,0.953525641025641,0.9792583371931448,0.9660098522167488,unsw,1.0,adasyn,27,2,35000,40
LightGBM,0.9956190476190476,0.953525641025641,0.9792583371931448,0.9660098522167488,unsw,0.6,borderline,27,2,35000,40
LightGBM,0.9958095238095238,0.954963839579224,0.9807781380268644,0.967487684729064,unsw,0.8,borderline,27,2,35000,40
LightGBM,0.9956190476190476,0.953525641025641,0.9792583371931448,0.9660098522167488,unsw,1.0,borderline,27,2,35000,40
LightGBM,0.9963809523809524,0.96384811606407,0.9796520379805466,0.9716077607161846,unsw,0.6,corsmote,27,2,35000,40
LightGBM,0.996095238095238,0.9645806764571224,0.9738188976377952,0.9691509105210874,unsw,0.8,corsmote,27,2,35000,40
LightGBM,0.9963809523809524,0.9615364592563712,0.9824947892542844,0.9717653732235536,unsw,1.0,corsmote,27,2,35000,40
LightGBM,0.9965714285714286,0.9584952340477202,0.9897000926354792,0.97354494392088,unsw,0.6,smote,27,2,35000,40
LightGBM,0.9963809523809524,0.9581689807725216,0.9867589161648912,0.971998420121388,unsw,0.8,smote,27,2,35000,40
LightGBM,0.996,0.9531572016940214,0.9865620657711904,0.969220168899612,unsw,1.0,smote,27,2,35000,40
MLP,0.9956190476190476,0.9513804565600146,0.9821010884668828,0.9661963172322356,unsw,0.0,Original,27,2,35000,40
MLP,0.9951428571428572,0.9582878427846636,0.9647985178323296,0.9615184925022142,unsw,0.6,adasyn,27,2,35000,40
MLP,0.9949523809523808,0.9522722774087766,0.968964219546086,0.9604554930304672,unsw,0.8,adasyn,27,2,35000,40
MLP,0.9951428571428572,0.95263399024011,0.9719053960166744,0.9620535042047622,unsw,1.0,adasyn,27,2,35000,40
MLP,0.9950476190476192,0.945059990731046,0.9803844372394628,0.9619955430377504,unsw,0.6,borderline,27,2,35000,40
MLP,0.9948571428571428,0.9387582603350236,0.985971514590088,0.9610643135137183,unsw,0.8,borderline,27,2,35000,40
MLP,0.9948571428571428,0.9368762735842712,0.9888142658638258,0.9612723858587244,unsw,1.0,borderline,27,2,35000,40
MLP,0.9953333333333332,0.9621618898805184,0.9634755673923112,0.9628177268601056,unsw,0.6,corsmote,27,2,35000,40
MLP,0.9947619047619048,0.9519076023657757,0.966023043075498,0.95884852544825,unsw,0.8,corsmote,27,2,35000,40
MLP,0.9954285714285714,0.9599485837182532,0.9677889069013432,0.963833126043565,unsw,1.0,corsmote,27,2,35000,40
MLP,0.996,0.9564020381328072,0.9822979388605836,0.9689655172413794,unsw,0.6,smote,27,2,35000,40
MLP,0.9958095238095238,0.9594389400508831,0.9750926354793884,0.9671247755661084,unsw,0.8,smote,27,2,35000,40
MLP,0.9956190476190476,0.953525641025641,0.9792583371931448,0.9660098522167488,unsw,1.0,smote,27,2,35000,40
Random Forest,0.9963809523809524,0.9592784352399736,0.9853375405280222,0.97192118226601,unsw,0.0,Original,27,2,35000,40
Random Forest,0.9958095238095238,0.947614073370716,0.9907277674849468,0.9681031833023064,unsw,0.6,adasyn,27,2,35000,40
Random Forest,0.9954285714285714,0.9428747063601836,0.990530917091246,0.965390500901083,unsw,0.8,adasyn,27,2,35000,40
Random Forest,0.9956190476190476,0.9452317854350732,0.9906293422880964,0.9667431963327454,unsw,1.0,adasyn,27,2,35000,40
Random Forest,0.9958095238095238,0.949654491609082,0.9878850162112088,0.9679298065375992,unsw,0.6,borderline,27,2,35000,40
Random Forest,0.995904761904762,0.9488147973815652,0.990776980083372,0.9687859303151252,unsw,0.8,borderline,27,2,35000,40
Random Forest,0.9957142857142856,0.9464197530864198,0.9906785548865216,0.9674222745457648,unsw,1.0,borderline,27,2,35000,40
Random Forest,0.9961904761904762,0.952455910994904,0.9909246178786476,0.9708452786705448,unsw,0.6,corsmote,27,2,35000,40
Random Forest,0.996095238095238,0.952278404927964,0.9894540296433534,0.970075736538304,unsw,0.8,corsmote,27,2,35000,40
Random Forest,0.996095238095238,0.9533330680155564,0.9880326540064844,0.9699940427197008,unsw,1.0,corsmote,27,2,35000,40
Random Forest,0.9958095238095238,0.947614073370716,0.9907277674849468,0.9681031833023064,unsw,0.6,smote,27,2,35000,40
Random Forest,0.9958095238095238,0.9466109602629522,0.9921491431218156,0.9681891443182782,unsw,0.8,smote,27,2,35000,40
Random Forest,0.996,0.9490003496056638,0.992247568318666,0.969553038606747,unsw,1.0,smote,27,2,35000,40
SVM,0.9951428571428572,0.9559856764574128,0.9676412691060676,0.9617343630207744,unsw,0.0,Original,27,2,35000,40
SVM,0.9947619047619048,0.9303797468354432,0.997293307086614,0.961228014521871,unsw,0.6,adasyn,27,2,35000,40
SVM,0.9946666666666668,0.9301535701262054,0.99582271885132,0.960471236639883,unsw,0.8,adasyn,27,2,35000,40
SVM,0.9945714285714286,0.9290644435954128,0.9957735062528948,0.959818124140848,unsw,1.0,adasyn,27,2,35000,40
SVM,0.9947619047619048,0.9303797468354432,0.997293307086614,0.961228014521871,unsw,0.6,borderline,27,2,35000,40
SVM,0.9944761904761904,0.9279808176779674,0.9957242936544696,0.9591667167304624,unsw,0.8,borderline,27,2,35000,40
SVM,0.9944761904761904,0.9279808176779674,0.9957242936544696,0.9591667167304624,unsw,1.0,borderline,27,2,35000,40
SVM,0.9948571428571428,0.9314720812182742,0.9973425196850394,0.9618829781884586,unsw,0.6,corsmote,27,2,35000,40
SVM,0.9948571428571428,0.9314720812182742,0.9973425196850394,0.9618829781884586,unsw,0.8,corsmote,27,2,35000,40
SVM,0.9948571428571428,0.9314720812182742,0.9973425196850394,0.9618829781884586,unsw,1.0,corsmote,27,2,35000,40
SVM,0.9951428571428572,0.939385485945594,0.9903832792959704,0.9633749964691584,unsw,0.6,smote,27,2,35000,40
SVM,0.9952380952380953,0.9395929083930044,0.9918538675312644,0.9641410980173374,unsw,0.8,smote,27,2,35000,40
SVM,0.9950476190476192,0.9373022933965994,0.9917554423344142,0.9628060935880428,unsw,1.0,smote,27,2,35000,40
TabNet,0.9952380952380953,0.9748434430255404,0.947791222788328,0.960892106909806,unsw,0.0,Original,27,2,35000,40
TabNet,0.9941904761904762,0.924762530025688,0.995576655859194,0.9572226557097002,unsw,0.6,adasyn,27,2,35000,40
TabNet,0.9946666666666668,0.932791905911523,0.9915585919407132,0.9601572460688484,unsw,0.8,adasyn,27,2,35000,40
TabNet,0.9943809523809524,0.9269026508075138,0.9956750810560444,0.9585170074577648,unsw,1.0,adasyn,27,2,35000,40
TabNet,0.9947619047619048,0.9303797468354432,0.997293307086614,0.961228014521871,unsw,0.6,borderline,27,2,35000,40
TabNet,0.9945714285714286,0.932569330901894,0.9900880037054192,0.9593919884905292,unsw,0.8,borderline,27,2,35000,40
TabNet,0.9945714285714286,0.9362308416445964,0.9844025011579436,0.9589563572008002,unsw,1.0,borderline,27,2,35000,40
TabNet,0.994095238095238,0.9287775879224848,0.9869991894395552,0.9558883795762247,unsw,0.6,corsmote,27,2,35000,40
TabNet,0.9946666666666668,0.9292929292929292,0.997244094488189,0.960574760981136,unsw,0.8,corsmote,27,2,35000,40
TabNet,0.9944761904761904,0.9271356783919598,0.9971456692913384,0.959273356429152,unsw,1.0,corsmote,27,2,35000,40
TabNet,0.9945714285714286,0.9290644435954128,0.9957735062528948,0.959818124140848,unsw,0.6,smote,27,2,35000,40
TabNet,0.9949523809523808,0.9352521928563816,0.9931276053728578,0.9622416735087378,unsw,0.8,smote,27,2,35000,40
TabNet,0.9945714285714286,0.9290644435954128,0.9957735062528948,0.959818124140848,unsw,1.0,smote,27,2,35000,40
XGBoost,0.9967619047619048,0.9716452412138088,0.9770061371005097,0.9743094199369264,unsw,0.0,Original,27,2,35000,40
XGBoost,0.995904761904762,0.956232854907366,0.9808273506252896,0.9681827128328104,unsw,0.6,adasyn,27,2,35000,40
XGBoost,0.9958095238095238,0.9560630113836042,0.9793567623899954,0.9673977382780756,unsw,0.8,adasyn,27,2,35000,40
XGBoost,0.9958095238095238,0.954963839579224,0.9807781380268644,0.967487684729064,unsw,1.0,adasyn,27,2,35000,40
XGBoost,0.9952380952380953,0.9485345455649324,0.9790614867994444,0.9632568665567778,unsw,0.6,borderline,27,2,35000,40
XGBoost,0.9949523809523808,0.9479644301549186,0.9746497220935618,0.9608913785975276,unsw,0.8,borderline,27,2,35000,40
XGBoost,0.9953333333333332,0.9508331423135316,0.9776893237610004,0.9638429726656388,unsw,1.0,borderline,27,2,35000,40
XGBoost,0.995904761904762,0.956232854907366,0.9808273506252896,0.9681827128328104,unsw,0.6,corsmote,27,2,35000,40
XGBoost,0.995904761904762,0.9540522119687552,0.9836701018990271,0.968357515363425,unsw,0.8,corsmote,27,2,35000,40
XGBoost,0.9961904761904762,0.955649323052638,0.9866604909680408,0.9706054932454224,unsw,1.0,corsmote,27,2,35000,40
XGBoost,0.9958095238095238,0.9528034120575556,0.9836208893006022,0.9676660425699646,unsw,0.6,smote,27,2,35000,40
XGBoost,0.9957142857142856,0.9515614546093492,0.9835716767021768,0.966976458932868,unsw,0.8,smote,27,2,35000,40
XGBoost,0.995904761904762,0.9540522119687552,0.9836701018990271,0.968357515363425,unsw,1.0,smote,27,2,35000,40
Bagging,0.996095238095238,0.9572580534361632,0.9802260345563044,0.9684401725739747,unsw,0.0,Original,28,2,35000,40
Bagging,0.9954285714285714,0.9379066644065144,0.9946810093636962,0.9644338963033552,unsw,0.6,adasyn,28,2,35000,40
Bagging,0.9951428571428572,0.9343932229311742,0.994533560233646,0.9623671756315832,unsw,0.8,adasyn,28,2,35000,40
Bagging,0.9952380952380953,0.9374719628155712,0.991622905388161,0.9628491752941496,unsw,1.0,adasyn,28,2,35000,40
Bagging,0.9949523809523808,0.9358452127568272,0.988515651702609,0.9605654063304392,unsw,0.6,borderline,28,2,35000,40
Bagging,0.9946666666666668,0.9342101548048556,0.9854083980170572,0.958275275886998,unsw,0.8,borderline,28,2,35000,40
Bagging,0.9949523809523808,0.9358452127568272,0.988515651702609,0.9605654063304392,unsw,1.0,borderline,28,2,35000,40
Bagging,0.9945714285714286,0.9441511133173408,0.9690803232517808,0.95625022706388,unsw,0.6,corsmote,28,2,35000,40
Bagging,0.9946666666666668,0.945441311840387,0.9691294729617976,0.9569559228650136,unsw,0.8,corsmote,28,2,35000,40
Bagging,0.9946666666666668,0.945441311840387,0.9691294729617976,0.9569559228650136,unsw,1.0,corsmote,28,2,35000,40
Bagging,0.9954285714285714,0.9459860196169624,0.9828417911416892,0.9636281655403424,unsw,0.6,smote,28,2,35000,40
Bagging,0.9953333333333332,0.9426610782380012,0.9857524459871742,0.9631315759886164,unsw,0.8,smote,28,2,35000,40
Bagging,0.9953333333333332,0.9426610782380012,0.9857524459871742,0.9631315759886164,unsw,1.0,smote,28,2,35000,40
Decision Tree,0.9951428571428572,0.9464532019704432,0.9767747329006355,0.961079089688241,unsw,0.0,Original,28,2,35000,40
Decision Tree,0.9942857142857144,0.9233271918393026,0.9955711151212464,0.9563864619147202,unsw,0.6,adasyn,28,2,35000,40
Decision Tree,0.9942857142857144,0.9233271918393026,0.9955711151212464,0.9563864619147202,unsw,0.8,adasyn,28,2,35000,40
Decision Tree,0.9942857142857144,0.9233271918393026,0.9955711151212464,0.9563864619147202,unsw,1.0,adasyn,28,2,35000,40
Decision Tree,0.9938095238095238,0.917091836734694,0.9968052688489136,0.9531958459307373,unsw,0.6,borderline,28,2,35000,40
Decision Tree,0.9938095238095238,0.917091836734694,0.9968052688489136,0.9531958459307373,unsw,0.8,borderline,28,2,35000,40
Decision Tree,0.9938095238095238,0.917091836734694,0.9968052688489136,0.9531958459307373,unsw,1.0,borderline,28,2,35000,40
Decision Tree,0.9942857142857144,0.951461916127831,0.954133851344222,0.9527936564265368,unsw,0.6,corsmote,28,2,35000,40
Decision Tree,0.9949523809523808,0.9575634453257628,0.9589176061475916,0.9582394533983444,unsw,0.8,corsmote,28,2,35000,40
Decision Tree,0.9949523809523808,0.9575634453257628,0.9589176061475916,0.9582394533983444,unsw,1.0,corsmote,28,2,35000,40
Decision Tree,0.9954285714285714,0.9408492204553596,0.9902413025304436,0.9641361187993912,unsw,0.6,smote,28,2,35000,40
Decision Tree,0.9954285714285714,0.9379066644065144,0.9946810093636962,0.9644338963033552,unsw,0.8,smote,28,2,35000,40
Decision Tree,0.9953333333333332,0.936729220812312,0.9946318596536794,0.9637430913676212,unsw,1.0,smote,28,2,35000,40
LightGBM,0.9967619047619048,0.9619249459465244,0.9864896916374248,0.9738660960251868,unsw,0.0,Original,28,2,35000,40
LightGBM,0.9966666666666668,0.9594253552892584,0.987920444205159,0.973213065463988,unsw,0.6,adasyn,28,2,35000,40
LightGBM,0.9963809523809524,0.9554955942777404,0.9877729950751089,0.9710414538322388,unsw,0.8,adasyn,28,2,35000,40
LightGBM,0.9966666666666668,0.9582758620689656,0.98940034648291,0.9732895713546752,unsw,1.0,adasyn,28,2,35000,40
LightGBM,0.9963809523809524,0.9543785670753242,0.9892528973528598,0.971123784159333,unsw,0.6,borderline,28,2,35000,40
LightGBM,0.9958095238095238,0.9499814483466972,0.9845182922595068,0.966564381658175,unsw,0.8,borderline,28,2,35000,40
LightGBM,0.9958095238095238,0.9499814483466972,0.9845182922595068,0.966564381658175,unsw,1.0,borderline,28,2,35000,40
LightGBM,0.9966666666666668,0.9629580695191414,0.9834807373719064,0.9729808000462304,unsw,0.6,corsmote,28,2,35000,40
LightGBM,0.9961904761904762,0.9562798690127504,0.9832349888218228,0.9693424480668368,unsw,0.8,corsmote,28,2,35000,40
LightGBM,0.9964761904761904,0.9590943971509278,0.984862340229624,0.9716010245853256,unsw,1.0,corsmote,28,2,35000,40
LightGBM,0.9962857142857144,0.955320197044335,0.9862439430873412,0.9702369509380666,unsw,0.6,smote,28,2,35000,40
LightGBM,0.996,0.9514471545895729,0.9860964939572912,0.9680841824918944,unsw,0.8,smote,28,2,35000,40
LightGBM,0.9962857142857144,0.955320197044335,0.9862439430873412,0.9702369509380666,unsw,1.0,smote,28,2,35000,40
MLP,0.9953333333333332,0.9632286571162356,0.9591142049876584,0.9611616010297724,unsw,0.0,Original,28,2,35000,40
MLP,0.9945714285714286,0.938916678481551,0.9764798346405352,0.9568695618084402,unsw,0.6,adasyn,28,2,35000,40
MLP,0.9952380952380953,0.9434846402329048,0.9827434917216558,0.9622197352013624,unsw,0.8,adasyn,28,2,35000,40
MLP,0.9956190476190476,0.9506983235098436,0.9799802860062208,0.9648446643662608,unsw,1.0,adasyn,28,2,35000,40
MLP,0.9949523809523808,0.9387826448055508,0.9840759448693566,0.9602337498059028,unsw,0.6,borderline,28,2,35000,40
MLP,0.9942857142857144,0.9295242317500472,0.9852117991769904,0.955542370379194,unsw,0.8,borderline,28,2,35000,40
MLP,0.9946666666666668,0.93138852392312,0.9898481048503098,0.9586206896551724,unsw,1.0,borderline,28,2,35000,40
MLP,0.9944761904761904,0.9418067975856824,0.970511075819515,0.9556737072444156,unsw,0.6,corsmote,28,2,35000,40
MLP,0.9952380952380953,0.9477344815351234,0.9768238826106522,0.961787678658979,unsw,0.8,corsmote,28,2,35000,40
MLP,0.9941904761904762,0.935014690831533,0.9748033335227176,0.9539730988751972,unsw,1.0,corsmote,28,2,35000,40
MLP,0.9950476190476192,0.9451792227435148,0.9767255831906188,0.9603725157704324,unsw,0.6,smote,28,2,35000,40
MLP,0.9951428571428572,0.9453822069731608,0.9782546351783864,0.9611899122181766,unsw,0.8,smote,28,2,35000,40
MLP,0.9945714285714286,0.9369082840236688,0.9794396391960368,0.9571122414561458,unsw,1.0,smote,28,2,35000,40
Random Forest,0.9966666666666668,0.9605887255342864,0.986440541927408,0.9731361043374702,unsw,0.0,Original,28,2,35000,40
Random Forest,0.9955238095238096,0.9390904725060698,0.9947301590737128,0.965126610191326,unsw,0.6,adasyn,28,2,35000,40
Random Forest,0.9953333333333332,0.935779499166122,0.9961117619314304,0.9638429726656388,unsw,0.8,adasyn,28,2,35000,40
Random Forest,0.9953333333333332,0.936729220812312,0.9946318596536794,0.9637430913676212,unsw,1.0,adasyn,28,2,35000,40
Random Forest,0.9949523809523808,0.932082075876157,0.9944352608136126,0.960998798006082,unsw,0.6,borderline,28,2,35000,40
Random Forest,0.9948571428571428,0.9318518518518518,0.992906208825845,0.9602082812251302,unsw,0.8,borderline,28,2,35000,40
Random Forest,0.9948571428571428,0.9318518518518518,0.992906208825845,0.9602082812251302,unsw,1.0,borderline,28,2,35000,40
Random Forest,0.995904761904762,0.9490931707014496,0.9875272465250252,0.9674630027677706,unsw,0.6,corsmote,28,2,35000,40
Random Forest,0.9961904761904762,0.9518169638828536,0.9891545979328265,0.9696901379502856,unsw,0.8,corsmote,28,2,35000,40
Random Forest,0.996,0.9503592278163808,0.987576396235042,0.9681746448477998,unsw,1.0,corsmote,28,2,35000,40
Random Forest,0.9955238095238096,0.9400693455088484,0.993250256795962,0.9650296999534084,unsw,0.6,smote,28,2,35000,40
Random Forest,0.9956190476190476,0.9393037365159256,0.9962592110614804,0.9659158172907154,unsw,0.8,smote,28,2,35000,40
Random Forest,0.9953333333333332,0.935779499166122,0.9961117619314304,0.9638429726656388,unsw,1.0,smote,28,2,35000,40
SVM,0.9946666666666668,0.947646785610263,0.966169668406296,0.956706692850773,unsw,0.0,Original,28,2,35000,40
SVM,0.9941904761904762,0.9222303563213564,0.9955219654112296,0.9557195755633172,unsw,0.6,adasyn,28,2,35000,40
SVM,0.9941904761904762,0.9222303563213564,0.9955219654112296,0.9557195755633172,unsw,0.8,adasyn,28,2,35000,40
SVM,0.9942857142857144,0.9224806201550388,0.9970510173989972,0.9565043408667816,unsw,1.0,adasyn,28,2,35000,40
SVM,0.9938095238095238,0.917091836734694,0.9968052688489136,0.9531958459307373,unsw,0.6,borderline,28,2,35000,40
SVM,0.9938095238095238,0.917091836734694,0.9968052688489136,0.9531958459307373,unsw,0.8,borderline,28,2,35000,40
SVM,0.9938095238095238,0.917091836734694,0.9968052688489136,0.9531958459307373,unsw,1.0,borderline,28,2,35000,40
SVM,0.9942857142857144,0.9224806201550388,0.9970510173989972,0.9565043408667816,unsw,0.6,corsmote,28,2,35000,40
SVM,0.9941904761904762,0.9213917525773196,0.9970018676889808,0.9558390832731478,unsw,0.8,corsmote,28,2,35000,40
SVM,0.9941904761904762,0.9213917525773196,0.9970018676889808,0.9558390832731478,unsw,1.0,corsmote,28,2,35000,40
SVM,0.994095238095238,0.9203084832904884,0.996952717978964,0.9551756124484828,unsw,0.6,smote,28,2,35000,40
SVM,0.994095238095238,0.9203084832904884,0.996952717978964,0.9551756124484828,unsw,0.8,smote,28,2,35000,40
SVM,0.994,0.9192307692307692,0.9969035682689472,0.9545139209062066,unsw,1.0,smote,28,2,35000,40
TabNet,0.9927619047619048,0.9141546307600966,0.9799856969834704,0.9444550244397892,unsw,0.0,Original,28,2,35000,40
TabNet,0.9945714285714286,0.9266521537998218,0.9957185642512968,0.9583979751873986,unsw,0.6,adasyn,28,2,35000,40
TabNet,0.9943809523809524,0.9235751295336788,0.997100167109014,0.9571713927579626,unsw,0.8,adasyn,28,2,35000,40
TabNet,0.994095238095238,0.9203084832904884,0.996952717978964,0.9551756124484828,unsw,1.0,adasyn,28,2,35000,40
TabNet,0.9937142857142856,0.9168303345199726,0.9952762168611462,0.9524119387389892,unsw,0.6,borderline,28,2,35000,40
TabNet,0.9932380952380953,0.9205304605816972,0.978751543255803,0.9476092052910274,unsw,0.8,borderline,28,2,35000,40
